Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
glass,svmLinear,km,14,0.761467889908257,0.761467889908257
glass,svmLinear,km,15,0.770642201834862,0.770642201834862
glass,svmLinear,km,16,0.770642201834862,0.770642201834862
ecoli,svmLinear,km,1,0.511764705882353,0.511764705882353
ecoli,svmLinear,km,2,0.641176470588235,0.641176470588235
ecoli,svmLinear,km,3,0.747058823529412,0.747058823529412
ecoli,svmLinear,km,4,0.794117647058823,0.794117647058823
ecoli,svmLinear,km,5,0.852941176470588,0.852941176470588
ecoli,svmLinear,km,6,0.852941176470588,0.852941176470588
ecoli,svmLinear,km,7,0.864705882352941,0.864705882352941
ecoli,svmLinear,km,8,0.858823529411765,0.858823529411765
ecoli,svmLinear,km,9,0.864705882352941,0.864705882352941
ecoli,svmLinear,km,10,0.870588235294118,0.870588235294118
ecoli,svmLinear,km,11,0.870588235294118,0.870588235294118
ecoli,svmLinear,km,12,0.876470588235294,0.876470588235294
ecoli,svmLinear,km,13,0.882352941176471,0.882352941176471
vowel-context,svmLinear,km,1,0.266666666666667,0.266666666666667
vowel-context,svmLinear,km,2,0.462626262626263,0.462626262626263
vowel-context,svmLinear,km,3,0.521212121212121,0.521212121212121
vowel-context,svmLinear,km,4,0.571717171717172,0.571717171717172
vowel-context,svmLinear,km,5,0.626262626262626,0.626262626262626
vowel-context,svmLinear,km,6,0.666666666666667,0.666666666666667
vowel-context,svmLinear,km,7,0.686868686868687,0.686868686868687
vowel-context,svmLinear,km,8,0.751515151515151,0.751515151515151
vowel-context,svmLinear,km,9,0.806060606060606,0.806060606060606
vowel-context,svmLinear,km,10,0.824242424242424,0.824242424242424
vowel-context,svmLinear,km,11,0.858585858585859,0.858585858585859
vowel-context,svmLinear,km,12,0.862626262626263,0.862626262626263
vowel-context,svmLinear,km,13,0.862626262626263,0.862626262626263
vowel-context,svmLinear,km,14,0.866666666666667,0.866666666666667
vowel-context,svmLinear,km,15,0.878787878787879,0.878787878787879
vowel-context,svmLinear,km,16,0.898989898989899,0.898989898989899
vowel-context,svmLinear,km,17,0.894949494949495,0.894949494949495
vowel-context,svmLinear,km,18,0.903030303030303,0.903030303030303
vowel-context,svmLinear,km,19,0.907070707070707,0.907070707070707
vowel-context,svmLinear,km,20,0.919191919191919,0.919191919191919
vowel-context,svmLinear,km,21,0.915151515151515,0.915151515151515
vowel-context,svmLinear,km,22,0.915151515151515,0.915151515151515
vowel-context,svmLinear,km,23,0.921212121212121,0.921212121212121
vowel-context,svmLinear,km,24,0.919191919191919,0.919191919191919
vowel-context,svmLinear,km,25,0.927272727272727,0.927272727272727
vowel-context,svmLinear,km,26,0.933333333333333,0.933333333333333
vowel-context,svmLinear,km,27,0.937373737373737,0.937373737373737
vowel-context,svmLinear,km,28,0.937373737373737,0.937373737373737
vowel-context,svmLinear,km,29,0.939393939393939,0.939393939393939
vowel-context,svmLinear,km,30,0.941414141414141,0.941414141414141
vowel-context,svmLinear,km,31,0.943434343434343,0.943434343434343
vowel-context,svmLinear,km,32,0.94949494949495,0.94949494949495
vowel-context,svmLinear,km,33,0.945454545454545,0.945454545454545
vowel-context,svmLinear,km,34,0.941414141414141,0.941414141414141
vowel-context,svmLinear,km,35,0.945454545454545,0.945454545454545
vowel-context,svmLinear,km,36,0.943434343434343,0.943434343434343
vowel-context,svmLinear,km,37,0.951515151515152,0.951515151515152
vowel-context,svmLinear,km,38,0.94949494949495,0.94949494949495
vowel-context,svmLinear,km,39,0.951515151515152,0.951515151515152
vowel-context,svmLinear,km,40,0.951515151515152,0.951515151515152
vowel-context,svmLinear,km,41,0.94949494949495,0.94949494949495
vowel-context,svmLinear,km,42,0.957575757575758,0.957575757575758
vowel-context,svmLinear,km,43,0.95959595959596,0.95959595959596
vowel-context,svmLinear,km,44,0.961616161616162,0.961616161616162
vowel-context,svmLinear,km,45,0.963636363636364,0.963636363636364
iris,svmLinear,km,1,0.92,0.92
iris,svmLinear,km,2,0.92,0.92
iris,svmLinear,km,3,0.96,0.96
iris,svmLinear,km,4,0.96,0.96
iris,svmLinear,km,5,0.973333333333333,0.973333333333333
iris,svmLinear,km,6,0.986666666666667,0.986666666666667
pima-indians-diabetes,svmLinear,km,1,0.713541666666667,0.713541666666667
pima-indians-diabetes,svmLinear,km,2,0.713541666666667,0.713541666666667
pima-indians-diabetes,svmLinear,km,3,0.713541666666667,0.713541666666667
pima-indians-diabetes,svmLinear,km,4,0.7109375,0.7109375
pima-indians-diabetes,svmLinear,km,5,0.734375,0.734375
pima-indians-diabetes,svmLinear,km,6,0.731770833333333,0.731770833333333
pima-indians-diabetes,svmLinear,km,7,0.729166666666667,0.729166666666667
pima-indians-diabetes,svmLinear,km,8,0.729166666666667,0.729166666666667
pima-indians-diabetes,svmLinear,km,9,0.744791666666667,0.744791666666667
pima-indians-diabetes,svmLinear,km,10,0.755208333333333,0.755208333333333
pima-indians-diabetes,svmLinear,km,11,0.760416666666667,0.760416666666667
pima-indians-diabetes,svmLinear,km,12,0.752604166666667,0.752604166666667
pima-indians-diabetes,svmLinear,km,13,0.755208333333333,0.755208333333333
pima-indians-diabetes,svmLinear,km,14,0.763020833333333,0.763020833333333
pima-indians-diabetes,svmLinear,km,15,0.760416666666667,0.760416666666667
pima-indians-diabetes,svmLinear,km,16,0.755208333333333,0.755208333333333
pima-indians-diabetes,svmLinear,km,17,0.776041666666667,0.776041666666667
pima-indians-diabetes,svmLinear,km,18,0.7734375,0.7734375
pima-indians-diabetes,svmLinear,km,19,0.786458333333333,0.786458333333333
pima-indians-diabetes,svmLinear,km,20,0.783854166666667,0.783854166666667
pima-indians-diabetes,svmLinear,km,21,0.786458333333333,0.786458333333333
pima-indians-diabetes,svmLinear,km,22,0.786458333333333,0.786458333333333
pima-indians-diabetes,svmLinear,km,23,0.786458333333333,0.786458333333333
pima-indians-diabetes,svmLinear,km,24,0.783854166666667,0.783854166666667
pima-indians-diabetes,svmLinear,km,25,0.78125,0.78125
pima-indians-diabetes,svmLinear,km,26,0.768229166666667,0.768229166666667
pima-indians-diabetes,svmLinear,km,27,0.776041666666667,0.776041666666667
pima-indians-diabetes,svmLinear,km,28,0.78125,0.78125
pima-indians-diabetes,svmLinear,km,29,0.783854166666667,0.783854166666667
pima-indians-diabetes,svmLinear,km,30,0.791666666666667,0.791666666666667
pima-indians-diabetes,svmLinear,km,31,0.786458333333333,0.786458333333333
pima-indians-diabetes,svmLinear,km,32,0.783854166666667,0.783854166666667
pima-indians-diabetes,svmLinear,km,33,0.778645833333333,0.778645833333333
pima-indians-diabetes,svmLinear,km,34,0.783854166666667,0.783854166666667
pima-indians-diabetes,svmLinear,km,35,0.778645833333333,0.778645833333333
sonar.all,svmLinear,km,1,0.628571428571429,0.628571428571429
sonar.all,svmLinear,km,2,0.657142857142857,0.657142857142857
sonar.all,svmLinear,km,3,0.638095238095238,0.638095238095238
sonar.all,svmLinear,km,4,0.819047619047619,0.819047619047619
sonar.all,svmLinear,km,5,0.80952380952381,0.80952380952381
sonar.all,svmLinear,km,6,0.8,0.8
sonar.all,svmLinear,km,7,0.828571428571429,0.828571428571429
sonar.all,svmLinear,km,8,0.828571428571429,0.828571428571429
sonar.all,svmLinear,km,9,0.828571428571429,0.828571428571429
sonar.all,svmLinear,km,10,0.838095238095238,0.838095238095238
sonar.all,svmLinear,km,11,0.866666666666667,0.866666666666667
sonar.all,svmLinear,km,12,0.847619047619048,0.847619047619048
sonar.all,svmLinear,km,13,0.847619047619048,0.847619047619048
sonar.all,svmLinear,km,14,0.847619047619048,0.847619047619048
sonar.all,svmLinear,km,15,0.857142857142857,0.857142857142857
sonar.all,svmLinear,km,16,0.857142857142857,0.857142857142857
image-segmentation,svmLinear,km,1,0.45974025974026,0.45974025974026
image-segmentation,svmLinear,km,2,0.498701298701299,0.498701298701299
image-segmentation,svmLinear,km,3,0.568831168831169,0.568831168831169
image-segmentation,svmLinear,km,4,0.628571428571429,0.628571428571429
image-segmentation,svmLinear,km,5,0.644155844155844,0.644155844155844
image-segmentation,svmLinear,km,6,0.63982683982684,0.63982683982684
